Gasto,Ingreso,Nivel de Riesgo
349,3744,Aceptable
2186,3343,Crítico
1017,1326,Crítico
1128,2929,Alerta
1801,2556,Crítico
1801,4562,Alerta
944,3041,Aceptable
1034,1206,Crítico
321,1354,Aceptable
1836,1037,Crítico
1847,3690,Crítico
1396,3489,Alerta
1973,3646,Crítico
1948,4395,Alerta
1960,1228,Crítico
2014,3965,Crítico
2209,3565,Crítico
2333,1336,Crítico
1912,3114,Crítico
1447,1534,Crítico
1876,4367,Alerta
174,3923,Aceptable
1170,2008,Crítico
608,1287,Alerta
1827,4997,Alerta
917,2914,Aceptable
2077,3945,Crítico
1704,4534,Alerta
1300,3928,Aceptable
619,3725,Aceptable
1749,3494,Crítico
252,4429,Aceptable
849,1600,Crítico
1508,3636,Alerta
1160,3523,Aceptable
1217,3243,Alerta
932,3751,Aceptable
342,3246,Aceptable
1331,1284,Crítico
2311,3897,Crítico
196,1494,Aceptable
494,2896,Aceptable
484,2412,Aceptable
1159,2638,Alerta
2477,1405,Crítico
186,3574,Aceptable
1015,2470,Alerta
1257,4526,Aceptable
2137,3250,Crítico
2345,1510,Crítico
153,4179,Aceptable
2041,2399,Crítico
420,3383,Aceptable
388,3216,Aceptable
1560,4562,Aceptable
1408,3104,Alerta
847,2591,Aceptable
2397,2367,Crítico
473,4529,Aceptable
1567,2864,Crítico
24,4356,Aceptable
1801,1143,Crítico
2129,1908,Crítico
1466,1286,Crítico
396,4927,Aceptable
1793,1479,Crítico
2141,4193,Crítico
518,3606,Aceptable
2164,4429,Alerta
269,2536,Aceptable
1756,1509,Crítico
1196,1352,Crítico
1758,4754,Alerta
2159,4537,Alerta
1085,3061,Alerta
1088,2686,Alerta
2125,1828,Crítico
822,2043,Alerta
1281,1442,Crítico
1684,2130,Crítico
152,2804,Aceptable
1025,1185,Crítico
1724,2896,Crítico
1385,2938,Alerta
177,3712,Aceptable
812,1914,Alerta
943,3964,Aceptable
1453,3994,Alerta
335,2019,Aceptable
112,1426,Aceptable
180,2282,Aceptable
1666,3653,Alerta
1566,3359,Alerta
1606,3384,Alerta
1113,4019,Aceptable
984,4400,Aceptable
413,3185,Aceptable
2126,1940,Crítico
286,3632,Aceptable
2231,3157,Crítico
1665,2315,Crítico
105,2730,Aceptable
589,1949,Aceptable
1306,4048,Aceptable
903,3601,Aceptable
2301,2950,Crítico
1188,4988,Aceptable
1408,4307,Aceptable
648,4569,Aceptable
463,3997,Aceptable
490,3278,Aceptable
1457,2198,Crítico
967,4954,Aceptable
2264,1209,Crítico
1493,1232,Crítico
1048,2365,Alerta
80,1436,Aceptable
1408,3029,Alerta
2324,2621,Crítico
1624,3225,Crítico
729,2907,Aceptable
1136,4018,Aceptable
1813,2906,Crítico
938,1494,Crítico
1571,1091,Crítico
820,1834,Alerta
2295,4247,Crítico
2361,4392,Crítico
2050,2642,Crítico
64,1223,Aceptable
2064,3635,Crítico
1954,3092,Crítico
2488,2275,Crítico
2,2575,Aceptable
1335,2867,Alerta
1636,4262,Alerta
1205,1716,Crítico
309,2699,Aceptable
1735,3216,Crítico
444,1276,Aceptable
1343,4772,Aceptable
139,3086,Aceptable
1551,4784,Aceptable
2482,1552,Crítico
67,3015,Aceptable
1622,4516,Alerta
1142,2710,Alerta
132,4640,Aceptable
1209,2590,Alerta
2384,4350,Crítico
2259,4591,Alerta
300,2149,Aceptable
495,2619,Aceptable
1063,1456,Crítico
1259,3902,Aceptable
1590,1767,Crítico
1195,3495,Aceptable
427,4878,Aceptable
9,3355,Aceptable
1521,2058,Crítico
728,2837,Aceptable
728,2558,Aceptable
617,4402,Aceptable
803,2857,Aceptable
423,4937,Aceptable
1757,4551,Alerta
834,4136,Aceptable
457,3404,Aceptable
2190,2651,Crítico
1858,2876,Crítico
2227,3523,Crítico
653,1129,Crítico
1561,1390,Crítico
558,3901,Aceptable
926,3992,Aceptable
635,4099,Aceptable
575,4487,Aceptable
1047,2021,Crítico
2241,3650,Crítico
1707,2489,Crítico
47,2697,Aceptable
1402,3215,Alerta
1785,1944,Crítico
1618,3680,Alerta
1577,3464,Alerta
38,2243,Aceptable
2032,4137,Alerta
557,4422,Aceptable
528,3504,Aceptable
1340,1183,Crítico
1374,4241,Aceptable
575,3563,Aceptable
731,1149,Crítico
1112,4424,Aceptable
1294,1571,Crítico
1189,2914,Alerta
1197,2974,Alerta
1838,1021,Crítico
1667,3090,Crítico
1189,4515,Aceptable
796,1967,Alerta
1106,1556,Crítico
136,3324,Aceptable
46,3883,Aceptable
923,4034,Aceptable
313,3847,Aceptable
2497,2719,Crítico
840,4734,Aceptable
1581,3858,Alerta
844,2288,Alerta
1190,4388,Aceptable
121,3397,Aceptable
625,3436,Aceptable
1477,2071,Crítico
1942,2324,Crítico
2199,2590,Crítico
1881,1001,Crítico
2250,1586,Crítico
853,3503,Aceptable
217,2571,Aceptable
2422,3069,Crítico
778,3285,Aceptable
423,3527,Aceptable
1063,1361,Crítico
380,2731,Aceptable
139,1706,Aceptable
815,1225,Crítico
546,1663,Aceptable
1495,2194,Crítico
925,3233,Aceptable
902,2177,Alerta
908,2513,Alerta
2371,4056,Crítico
2370,4167,Crítico
2298,4725,Alerta
483,3545,Aceptable
2040,1066,Crítico
334,2382,Aceptable
197,1063,Aceptable
2427,1269,Crítico
1492,4856,Aceptable
492,4398,Aceptable
1074,4707,Aceptable
1232,3733,Aceptable
2018,3388,Crítico
1619,4260,Alerta
1616,2409,Crítico
1404,3655,Alerta
332,2169,Aceptable
227,4434,Aceptable
1141,3209,Alerta
1180,4292,Aceptable
1589,2330,Crítico
1978,1802,Crítico
635,3848,Aceptable
1411,1279,Crítico
1633,2920,Crítico
1133,4583,Aceptable
1113,1200,Crítico
417,2159,Aceptable
1247,2878,Alerta
275,3991,Aceptable
1220,4536,Aceptable
1433,1101,Crítico
2092,4988,Alerta
303,5000,Aceptable
1235,2560,Alerta
1484,4800,Aceptable
828,4644,Aceptable
2100,2636,Crítico
449,3236,Aceptable
643,3021,Aceptable
2003,2252,Crítico
787,1809,Alerta
623,3465,Aceptable
136,3009,Aceptable
475,2890,Aceptable
1509,1937,Crítico
1343,2118,Crítico
1566,3806,Alerta
1707,4372,Alerta
499,2723,Aceptable
562,1842,Aceptable
2083,4898,Alerta
2082,4362,Alerta
1963,4209,Alerta
328,2982,Aceptable
1909,3030,Crítico
204,4023,Aceptable
1978,3609,Crítico
553,3394,Aceptable
788,2776,Aceptable
975,2653,Alerta
2282,2314,Crítico
364,2049,Aceptable
1527,3203,Alerta
484,2540,Aceptable
2245,2726,Crítico
1887,4843,Alerta
1868,4834,Alerta
1021,4683,Aceptable
168,4076,Aceptable
100,4179,Aceptable
1017,1026,Crítico
1048,4637,Aceptable
2063,1896,Crítico
1344,3332,Alerta
947,2816,Aceptable
1492,3537,Alerta
2350,2535,Crítico
629,1238,Crítico
533,2667,Aceptable
754,2608,Aceptable
2364,4060,Crítico
603,2848,Aceptable
1442,2363,Crítico
1574,3517,Alerta
187,3008,Aceptable
2164,1995,Crítico
2444,1629,Crítico
1678,2390,Crítico
1711,1847,Crítico
1430,4322,Aceptable
2266,2151,Crítico
1238,3853,Aceptable
484,1896,Aceptable
320,2346,Aceptable
1175,3064,Alerta
2469,3278,Crítico
1431,2266,Crítico
817,3753,Aceptable
2301,1600,Crítico
47,4289,Aceptable
1305,1549,Crítico
194,1066,Aceptable
562,3258,Aceptable
773,1854,Alerta
1897,2667,Crítico
1250,1847,Crítico
1209,1371,Crítico
1115,1820,Crítico
2008,3262,Crítico
9,2362,Aceptable
2277,1608,Crítico
2390,4904,Alerta
1813,1343,Crítico
1391,4649,Aceptable
1150,3419,Aceptable
1426,4630,Aceptable
49,3713,Aceptable
379,2593,Aceptable
1757,4490,Alerta
950,4150,Aceptable
406,1249,Aceptable
2185,3986,Crítico
887,4098,Aceptable
188,2422,Aceptable
626,2807,Aceptable
966,4140,Aceptable
1484,2354,Crítico
1880,1074,Crítico
2051,2371,Crítico
474,4985,Aceptable
2301,2139,Crítico
1793,3608,Alerta
63,2260,Aceptable
239,2672,Aceptable
1259,3884,Aceptable
1086,2175,Alerta
315,1616,Aceptable
1883,3668,Crítico
960,2074,Alerta
1885,2066,Crítico
2260,4583,Alerta
1172,4227,Aceptable
1656,3881,Alerta
2122,4695,Alerta
1516,1240,Crítico
2422,2593,Crítico
1289,4448,Aceptable
958,4838,Aceptable
2088,2615,Crítico
2029,3037,Crítico
2061,3757,Crítico
501,1801,Aceptable
2124,3440,Crítico
34,2732,Aceptable
264,2370,Aceptable
2178,4529,Alerta
632,1712,Alerta
59,4842,Aceptable
1016,3496,Aceptable
1379,3203,Alerta
416,2149,Aceptable
1357,4959,Aceptable
1868,4263,Alerta
892,2439,Alerta
2029,2955,Crítico
1481,1730,Crítico
1926,3323,Crítico
150,4862,Aceptable
2234,3658,Crítico
2400,4590,Crítico
1764,4158,Alerta
1924,3946,Alerta
1326,2474,Crítico
1822,4844,Alerta
876,4245,Aceptable
1701,3809,Alerta
145,2856,Aceptable
1272,1611,Crítico
1207,1875,Crítico
980,4444,Aceptable
1712,4610,Alerta
1023,1794,Crítico
569,3921,Aceptable
464,1214,Alerta
325,3759,Aceptable
1222,2043,Crítico
403,1921,Aceptable
1433,2423,Crítico
1978,3908,Crítico
816,2418,Aceptable
1113,4305,Aceptable
1792,4339,Alerta
2478,1784,Crítico
478,3595,Aceptable
2162,3655,Crítico
915,1058,Crítico
1051,1783,Crítico
1058,1261,Crítico
2449,2890,Crítico
1584,4780,Aceptable
1821,3381,Crítico
1534,1984,Crítico
1202,4378,Aceptable
408,2785,Aceptable
99,1858,Aceptable
1457,3565,Alerta
771,3056,Aceptable
1739,1997,Crítico
661,2576,Aceptable
528,1960,Aceptable
2085,4136,Crítico
1697,1448,Crítico
676,4367,Aceptable
1110,4237,Aceptable
1238,1300,Crítico
1567,3426,Alerta
2010,3619,Crítico
1341,3069,Alerta
655,4955,Aceptable
1460,3910,Alerta
1301,2735,Alerta
1503,4182,Alerta
525,2368,Aceptable
640,3837,Aceptable
1948,2883,Crítico
1703,1960,Crítico
814,3119,Aceptable
592,1292,Alerta
1854,4867,Alerta
1195,3271,Alerta
1586,3053,Crítico
1508,2407,Crítico
956,4390,Aceptable
593,4068,Aceptable
59,1587,Aceptable
439,2275,Aceptable
529,2687,Aceptable
770,1771,Alerta
178,2912,Aceptable
1448,3819,Alerta
638,3651,Aceptable
953,3482,Aceptable
879,1337,Crítico
1158,2575,Alerta
699,4837,Aceptable
1241,1467,Crítico
1259,2150,Crítico
1705,3178,Crítico
368,4684,Aceptable
1562,3035,Crítico
2240,4708,Alerta
1016,1421,Crítico
692,2237,Aceptable
784,4981,Aceptable
140,3149,Aceptable
1882,1544,Crítico
1524,1220,Crítico
2338,1240,Crítico
1945,3164,Crítico
1197,1939,Crítico
1921,4736,Alerta
2018,2759,Crítico
2311,3915,Crítico
1861,2207,Crítico
525,3335,Aceptable
1274,1478,Crítico
1911,4469,Alerta
920,2484,Alerta
533,1159,Alerta
2449,3250,Crítico
1613,4427,Alerta
1147,3135,Alerta
641,2704,Aceptable
1200,3473,Aceptable
2339,3345,Crítico
1302,4409,Aceptable
117,1893,Aceptable
1306,4920,Aceptable
17,4293,Aceptable
2350,3964,Crítico
2278,1695,Crítico
1370,4839,Aceptable
1724,3906,Alerta
1111,3447,Aceptable
1630,1241,Crítico
1591,3287,Alerta
1285,4966,Aceptable
6,4408,Aceptable
649,1761,Alerta
2296,3140,Crítico
2318,3292,Crítico
1163,2224,Crítico
976,2684,Alerta
895,1125,Crítico
776,1273,Crítico
1945,1049,Crítico
735,1749,Alerta
394,2424,Aceptable
2103,4429,Alerta
2,3073,Aceptable
1511,3833,Alerta
127,4785,Aceptable
1593,1577,Crítico
303,3072,Aceptable
1012,3910,Aceptable
1382,4822,Aceptable
1110,4159,Aceptable
688,1148,Crítico
2243,1407,Crítico
1329,1326,Crítico
1341,2621,Crítico
2152,3735,Crítico
1727,1304,Crítico
2176,1209,Crítico
107,1540,Aceptable
668,3093,Aceptable
698,4224,Aceptable
847,2567,Aceptable
1123,3233,Aceptable
1237,2780,Alerta
840,4213,Aceptable
1988,3280,Crítico
809,2371,Aceptable
2044,2877,Crítico
1838,3988,Alerta
1411,3942,Alerta
1201,1305,Crítico
2358,2304,Crítico
2068,4271,Alerta
2388,3273,Crítico
646,3663,Aceptable
1002,1381,Crítico
1254,1289,Crítico
487,1158,Alerta
1603,4264,Alerta
1757,4022,Alerta
2212,2014,Crítico
1017,4363,Aceptable
742,1129,Crítico
1768,1838,Crítico
1686,3413,Alerta
1560,1625,Crítico
1824,1216,Crítico
974,4694,Aceptable
644,2638,Aceptable
1288,2059,Crítico
1319,1169,Crítico
1779,4522,Alerta
41,2999,Aceptable
739,4239,Aceptable
2342,3623,Crítico
881,4152,Aceptable
398,3561,Aceptable
432,1107,Alerta
234,2374,Aceptable
128,4144,Aceptable
2267,2590,Crítico
380,3949,Aceptable
235,3100,Aceptable
784,1325,Crítico
523,4943,Aceptable
657,4145,Aceptable
936,1291,Crítico
404,3950,Aceptable
1889,2862,Crítico
1016,1398,Crítico
1284,4804,Aceptable
2142,2516,Crítico
796,3706,Aceptable
377,3199,Aceptable
202,2955,Aceptable
1000,4129,Aceptable
2019,3125,Crítico
119,3409,Aceptable
573,2484,Aceptable
1709,1154,Crítico
935,2876,Aceptable
1056,1904,Crítico
177,1344,Aceptable
714,2687,Aceptable
1815,1107,Crítico
396,3340,Aceptable
2492,2988,Crítico
2436,3607,Crítico
1115,4839,Aceptable
1437,1260,Crítico
1619,2869,Crítico
1993,2178,Crítico
446,2412,Aceptable
1026,3184,Aceptable
1152,4823,Aceptable
2445,4359,Crítico
281,4451,Aceptable
299,4132,Aceptable
332,4434,Aceptable
1128,4664,Aceptable
1937,1208,Crítico
1793,4370,Alerta
1097,3584,Aceptable
607,2735,Aceptable
2042,2633,Crítico
491,2856,Aceptable
444,3062,Aceptable
470,1764,Aceptable
1237,4482,Aceptable
1302,2701,Alerta
2343,3828,Crítico
833,2890,Aceptable
2402,1500,Crítico
342,4893,Aceptable
1283,2014,Crítico
2229,2709,Crítico
2159,1434,Crítico
2180,3717,Crítico
889,2906,Aceptable
1694,2660,Crítico
813,4280,Aceptable
131,2686,Aceptable
1390,4417,Aceptable
540,1236,Alerta
2107,4991,Alerta
992,4149,Aceptable
645,1094,Crítico
1414,1507,Crítico
1422,3792,Alerta
541,1311,Alerta
555,2583,Aceptable
67,4116,Aceptable
1712,3005,Crítico
30,4502,Aceptable
943,1324,Crítico
2211,1644,Crítico
2134,3307,Crítico
2107,3464,Crítico
1330,2073,Crítico
1003,1285,Crítico
2419,2607,Crítico
1960,2828,Crítico
939,1093,Crítico
435,4163,Aceptable
55,3962,Aceptable
2443,3565,Crítico
1595,2677,Crítico
1054,3164,Aceptable
1221,4596,Aceptable
1231,2512,Alerta
2452,1662,Crítico
1066,4756,Aceptable
1948,4913,Alerta
1667,3932,Alerta
246,2231,Aceptable
2417,1569,Crítico
1798,4485,Alerta
412,2353,Aceptable
965,3295,Aceptable
2140,4906,Alerta
914,4819,Aceptable
2079,1888,Crítico
86,4083,Aceptable
1170,4588,Aceptable
1686,4206,Alerta
83,1338,Aceptable
2379,4374,Crítico
986,3342,Aceptable
2203,3525,Crítico
382,2152,Aceptable
638,1362,Alerta
1630,4586,Alerta
1101,2097,Crítico
970,1122,Crítico
198,4404,Aceptable
2077,3427,Crítico
304,4898,Aceptable
344,1487,Aceptable
605,2537,Aceptable
1974,3284,Crítico
1901,3010,Crítico
495,3926,Aceptable
1781,2365,Crítico
1228,4287,Aceptable
1149,3837,Aceptable
969,2595,Alerta
650,1246,Crítico
2301,4611,Alerta
2424,1042,Crítico
1098,4018,Aceptable
574,1005,Crítico
2231,2715,Crítico
2334,1773,Crítico
2197,1346,Crítico
2454,2324,Crítico
2227,4590,Alerta
866,1163,Crítico
421,4124,Aceptable
599,4235,Aceptable
1366,1367,Crítico
1982,4429,Alerta
65,3480,Aceptable
660,4270,Aceptable
1690,1715,Crítico
252,1986,Aceptable
697,3213,Aceptable
1675,3622,Alerta
2228,3136,Crítico
1660,3146,Crítico
1030,4503,Aceptable
538,3621,Aceptable
540,4186,Aceptable
1268,2844,Alerta
74,4755,Aceptable
262,3061,Aceptable
1518,4998,Aceptable
453,2427,Aceptable
705,2944,Aceptable
357,2748,Aceptable
980,2117,Alerta
425,1388,Aceptable
1012,3115,Aceptable
1958,3682,Crítico
1315,3889,Aceptable
709,4458,Aceptable
1390,4980,Aceptable
1811,2142,Crítico
2142,1493,Crítico
639,3278,Aceptable
953,3072,Aceptable
1968,3869,Crítico
1180,2620,Alerta
1568,4492,Aceptable
145,4240,Aceptable
2142,2081,Crítico
1980,3198,Crítico
86,2501,Aceptable
166,4089,Aceptable
2326,2250,Crítico
756,2281,Aceptable
1081,1931,Crítico
313,1907,Aceptable
2138,4226,Crítico
2104,3363,Crítico
355,1054,Aceptable
846,1981,Alerta
742,4124,Aceptable
2422,1236,Crítico
1264,1234,Crítico
153,3348,Aceptable
1306,4894,Aceptable
34,1152,Aceptable
47,3168,Aceptable
733,4143,Aceptable
926,4466,Aceptable
1751,3000,Crítico
1952,2445,Crítico
223,2831,Aceptable
963,1604,Crítico
1809,1027,Crítico
1174,3067,Alerta
787,1373,Crítico
1042,2422,Alerta
199,4169,Aceptable
1906,2711,Crítico
1290,1947,Crítico
740,1958,Alerta
788,2089,Alerta
1845,3054,Crítico
2313,3871,Crítico
899,4905,Aceptable
2222,2014,Crítico
1125,2667,Alerta
675,2691,Aceptable
2354,2485,Crítico
1196,2551,Alerta
2364,2446,Crítico
1184,2495,Alerta
545,4518,Aceptable
2207,2502,Crítico
2404,3804,Crítico
1922,3933,Alerta
716,3810,Aceptable
221,4096,Aceptable
1184,2061,Crítico
1047,1409,Crítico
2463,3765,Crítico
991,4160,Aceptable
579,3400,Aceptable
1079,4620,Aceptable
1263,1370,Crítico
1695,1435,Crítico
1566,1542,Crítico
16,3624,Aceptable
2320,4586,Crítico
1897,4783,Alerta
1345,3047,Alerta
1215,3370,Alerta
1606,3642,Alerta
794,2808,Aceptable
2357,4861,Alerta
1044,4550,Aceptable
1234,3701,Aceptable
328,3639,Aceptable
2022,4235,Alerta
801,3837,Aceptable
532,1190,Alerta
293,2679,Aceptable
655,1622,Alerta
1693,2844,Crítico
1797,2433,Crítico
1691,4737,Alerta
637,2813,Aceptable
2308,3660,Crítico
1895,2421,Crítico
1185,4587,Aceptable
2414,4706,Crítico
2482,1179,Crítico
1785,1037,Crítico
760,3306,Aceptable
2208,4514,Alerta
912,3155,Aceptable
2300,2305,Crítico
2068,2655,Crítico
2346,4512,Crítico
1038,2670,Alerta
2500,4446,Crítico
1386,3429,Alerta
1953,1667,Crítico
1038,1008,Crítico
1787,4928,Alerta
1466,4429,Aceptable
224,3289,Aceptable
2342,3022,Crítico
118,2373,Aceptable
67,1966,Aceptable
281,2983,Aceptable
1433,2569,Crítico
768,1522,Crítico
999,4719,Aceptable
583,4457,Aceptable
1301,2625,Alerta
379,4478,Aceptable
317,4029,Aceptable
1608,3493,Alerta
358,4392,Aceptable
670,4589,Aceptable
395,3108,Aceptable
574,2551,Aceptable
1396,4840,Aceptable
1201,2145,Crítico
2090,1693,Crítico
1739,2789,Crítico
165,4732,Aceptable
515,4719,Aceptable
1183,1671,Crítico
89,4559,Aceptable
278,2661,Aceptable
852,1017,Crítico
2349,2383,Crítico
2130,2275,Crítico
1755,1094,Crítico
413,2136,Aceptable
559,3162,Aceptable
678,1973,Aceptable
494,3198,Aceptable
1849,4162,Alerta
2433,2816,Crítico
1566,1412,Crítico
2058,2632,Crítico
305,1249,Aceptable
2373,3408,Crítico
1368,4356,Aceptable
1931,1573,Crítico
1415,4665,Aceptable
2037,1579,Crítico
1888,4461,Alerta
2133,3851,Crítico
2151,1811,Crítico
515,3405,Aceptable
2462,1319,Crítico
851,2348,Alerta
118,3151,Aceptable
1500,3853,Alerta
1619,2481,Crítico
2317,4555,Crítico
186,4551,Aceptable
693,4453,Aceptable
2273,4756,Alerta
1612,1743,Crítico
2210,2606,Crítico
1157,1604,Crítico
2053,3144,Crítico
1279,3991,Aceptable
2456,2358,Crítico
1600,3082,Crítico
294,2347,Aceptable
870,1161,Crítico
1355,1127,Crítico
1903,2536,Crítico
851,4159,Aceptable
1130,2571,Alerta
615,1244,Alerta
241,2341,Aceptable
234,3309,Aceptable
228,3837,Aceptable
1493,2173,Crítico
1788,1101,Crítico
2410,2074,Crítico
1147,1656,Crítico
91,3770,Aceptable
983,1741,Crítico
1148,4427,Aceptable
1948,2773,Crítico
2440,3424,Crítico
1298,3298,Alerta
1002,1641,Crítico
1036,3378,Aceptable
205,4054,Aceptable
741,2220,Aceptable
2233,3278,Crítico
1961,3431,Crítico
541,3996,Aceptable
255,4115,Aceptable
1578,2114,Crítico
1430,4269,Aceptable
590,1593,Alerta
427,4341,Aceptable
925,3044,Aceptable
543,4105,Aceptable
2174,2194,Crítico
871,4532,Aceptable
451,1227,Alerta
1161,2198,Crítico
1749,2313,Crítico
2227,2457,Crítico
2270,3169,Crítico
438,4140,Aceptable
2329,2364,Crítico
1752,4024,Alerta
380,4943,Aceptable
604,2627,Aceptable
757,2017,Alerta
1128,1159,Crítico
793,2494,Aceptable
1861,4455,Alerta
1770,1684,Crítico
1280,4717,Aceptable
215,4952,Aceptable
320,3657,Aceptable
1739,2930,Crítico
795,4033,Aceptable
730,1407,Crítico
1853,2253,Crítico
490,1064,Alerta
1733,3410,Crítico
1650,3783,Alerta
1674,1629,Crítico
777,4813,Aceptable
262,4638,Aceptable
2491,4233,Crítico
2056,3697,Crítico
744,3608,Aceptable
216,1219,Aceptable
911,1866,Alerta
2384,4937,Alerta
192,1392,Aceptable
1177,4662,Aceptable
329,2565,Aceptable
1438,3898,Alerta
670,2854,Aceptable
1133,2725,Alerta
855,1993,Alerta
484,3943,Aceptable
1600,3435,Alerta
427,2022,Aceptable
1090,1294,Crítico
113,2069,Aceptable
2461,2580,Crítico
75,4493,Aceptable
1140,4951,Aceptable
1207,4558,Aceptable
1764,2722,Crítico
2009,4153,Alerta
55,4908,Aceptable
1945,3594,Crítico
1823,1136,Crítico
1977,3021,Crítico
1468,3641,Alerta
2315,4568,Crítico
399,4706,Aceptable
2475,3153,Crítico
1849,2458,Crítico
374,1740,Aceptable
759,2377,Aceptable
2063,4397,Alerta
1123,2756,Alerta
1376,1352,Crítico
2372,1192,Crítico
527,4845,Aceptable
1612,2045,Crítico
2188,2467,Crítico
1007,3152,Aceptable
535,3001,Aceptable
2324,3730,Crítico
593,1924,Aceptable
1018,3637,Aceptable
2257,1044,Crítico
1656,4298,Alerta
2451,3446,Crítico
129,2903,Aceptable
1067,1889,Crítico
2168,3656,Crítico
1257,4554,Aceptable
441,3471,Aceptable
2175,1788,Crítico
1508,1789,Crítico
1552,1345,Crítico
288,4257,Aceptable
334,1422,Aceptable
1506,3704,Alerta
1669,2022,Crítico
807,1917,Alerta
510,4004,Aceptable
1285,2949,Alerta
1245,3007,Alerta
1072,4212,Aceptable
1975,2414,Crítico
663,2923,Aceptable
2448,2148,Crítico
1107,2330,Alerta
409,1837,Aceptable
1164,3109,Alerta
1288,2841,Alerta
412,1278,Aceptable
1086,4398,Aceptable
620,1751,Alerta
1619,3730,Alerta
556,3810,Aceptable
55,2783,Aceptable
1616,4565,Alerta
563,2585,Aceptable
1738,2382,Crítico
963,2646,Alerta
1682,4223,Alerta
2391,4106,Crítico
2429,4487,Crítico
1463,1299,Crítico
2314,4856,Alerta
1528,1766,Crítico
669,3235,Aceptable
468,1365,Aceptable
505,1555,Aceptable
1117,1047,Crítico
2492,2137,Crítico
548,4564,Aceptable
935,4491,Aceptable
49,4330,Aceptable
1660,2702,Crítico
1974,2660,Crítico
294,3760,Aceptable
1627,3909,Alerta
2485,3064,Crítico
451,3488,Aceptable
16,4516,Aceptable
1837,1525,Crítico
2428,3602,Crítico
1448,3511,Alerta
1616,2224,Crítico
903,2632,Aceptable
585,3862,Aceptable
2273,3422,Crítico
1725,2485,Crítico
1115,3357,Aceptable
263,4079,Aceptable
204,3607,Aceptable
2343,1042,Crítico
316,4250,Aceptable
1857,4078,Alerta
441,4360,Aceptable
2301,4390,Crítico
2436,3161,Crítico
2074,2177,Crítico
1690,3297,Crítico
270,3373,Aceptable
1667,1745,Crítico
2286,3221,Crítico
707,1973,Alerta
989,3630,Aceptable
1557,4468,Aceptable
43,3976,Aceptable
559,1449,Alerta
809,2899,Aceptable
2491,1107,Crítico
535,1824,Aceptable
1322,1834,Crítico
1389,3682,Alerta
1200,2113,Crítico
493,3770,Aceptable
928,1314,Crítico
762,1632,Alerta
2387,2838,Crítico
698,4298,Aceptable
415,4415,Aceptable
165,4598,Aceptable
1626,2482,Crítico
1137,2873,Alerta
1455,2069,Crítico
2099,3535,Crítico
2071,2537,Crítico
542,2325,Aceptable
2489,2438,Crítico
292,3607,Aceptable
870,2739,Aceptable
1042,3952,Aceptable
2276,4497,Crítico
1243,4927,Aceptable
1862,2566,Crítico
289,3064,Aceptable
1645,2127,Crítico
708,2892,Aceptable
